ageDifference,weightDifference,heightDifference,ref,round,weightClass,method
3,1,1,Yves Lavigne,3,Lightweight,Decision
7,10,1,Dan Miragliotta,2,Lightweight,TKO
2,13,2,Philippe Chartier,1,Welterweight,KO
3,1,4,Yves Lavigne,3,Bantamweight,Decision
2,0,1,Dan Miragliotta,1,Light Heavyweight,KO
8,1,7,Philippe Chartier,3,Bantamweight,Decision
5,20,3,Yves Lavigne,3,Lightweight,Decision
4,0,2,Dan Miragliotta,3,Welterweight,Decision
1,0,2,Philippe Chartier,3,Welterweight,Decision
1,0,2,Dan Miragliotta,3,Bantamweight,Decision
5,6,3,John McCarthy,5,Heavyweight,Decision
2,0,0,Herb Dean,3,Bantamweight,Decision
3,0,0,Jorge Alsonso,1,Lightweight,Submission
10,0,1,Jorge Ortiz,3,Middleweight,Decision
4,0,1,John McCarthy,3,Lightweight,Decision
2,0,5,Herb Dean,3,Welterweight,Decision
1,0,2,Jorge Alonso,3,Lightweight,Decision
6,2,2,Jorge Ortiz,1,Featherweight,KO
6,0,1,John McCarthy,1,Middleweight,TKO
4,0,1,Herb Dean,3,Welterweight,Decision
5,0,1,Jorge Alonso,3,Flyweight,Decision
,,,Jorge Ortiz,3,,Decision
4,11,5,John McCarthy,1,Heavyweight,TKO
8,0,2,Dan Miragliotta,5,Light Heavyweight,Decision
0,0,0,Herb Dean,3,Light Heavyweight,Decision
3,20,4,Mario Yamasaki,1,Middleweight,Submission
4,0,2,Mario Yamasaki,1,Lightweight,TKO
1,0,1,Kevin Mulhall,3,Featherweight,Submission
2,0,3,Mario Yamasaki,1,Flyweight,Submission
0,4,0,Herb Dean,3,Lightweight,Decision
3,1,7,Kevin Mulhall,3,Bantamweight,Decision
2,0,1,Dan Miragliotta,2,Lightweight,KO
4,9,1,Herb Dean,2,Flyweight,KO
3,0,1,Herb Dean,3,Welterweight,TKO
7,15,0,Keith Peterson,1,Middleweight,KO
3,10,2,Gary Copeland,1,Lightweight,TKO
3,0,1,Jerry Krzys,3,Welterweight,Decision
1,14,2,Keith Peterson,1,Heavyweight,KO
10,0,6,Herb Dean,3,Flyweight,Decision
2,20,2,Jerry Krzys,3,Light Heavyweight,Decision
3,0,1,Gary Copeland,3,Flyweight,Decision
1,0,0,Keith Peterson,3,Welterweight,Decision
4,0,0,Herb Dean,1,Bantamweight,KO
3,10,3,Jerry Krzys,3,Featherweight,Decision
7,1,2,Gary Copeland,1,Lightweight,KO
11,1,2,Keith Peterson,1,Welterweight,KO
1,0,1,Herb Dean,5,Bantamweight,TKO
9,20,2,Yves Lavigne,3,Light Heavyweight,TKO
3,0,2,Herb Dean,3,Welterweight,TKO
2,0,1,Yves Lavigne,3,Bantamweight,Decision
2,0,6,Jason Herzog,1,Lightweight,TKO
9,0,5,Herb Dean,3,Lightweight,Decision
3,10,4,Yves Lavigne,1,Lightweight,KO
2,10,5,Mark Smith,3,Bantamweight,Decision
2,1,3,Jason Herzog,2,Lightweight,TKO
2,0,2,Mark Smith,3,Lightweight,Decision
3,10,1,Jason Herzog,3,Featherweight,Decision
0,14,3,Mark Smith,3,Welterweight,Decision
4,10,2,Herb Dean,3,Lightweight,Decision
3,9,3,Osiris Maia,3,Lightweight,Submission
1,11,0,Wernei Cardoso,3,Middleweight,Decision
2,0,4,Herb Dean,2,Featherweight,TKO
3,0,1,Osiris Maia,2,Middleweight,Submission
1,0,1,Wernei Cardoso,1,Light Heavyweight,KO
1,0,4,Mario Yamasaki,1,Bantamweight,TKO
7,1,1,Marc Goddard,1,Middleweight,Submission
2,15,2,Leon Roberts,3,Middleweight,Decision
3,14,5,Grant Waterman,3,Welterweight,Decision
7,0,3,Leon Roberts,1,Featherweight,Submission
4,0,0,Marc Goddard,3,Lightweight,Decision
7,0,2,Wolf Menninger,2,Middleweight,Submission
2,1,4,Grant Waterman,1,Bantamweight,KO
2,1,0,Leon Roberts,3,Welterweight,Decision
6,1,1,Wolf Menninger,3,Featherweight,Decision
4,9,0,Marc Goddard,3,Heavyweight,Decision
2,40,3,Mario Yamasaki,1,Heavyweight,TKO
11,0,0,Herb Dean,3,Middleweight,Decision
2,0,2,Mario Yamasaki,3,Welterweight,TKO
7,0,1,Herb Dean,3,Welterweight,Decision
2,0,1,Mario Yamasaki,3,Featherweight,Decision
3,0,1,Mario Yamasaki,4,Lightweight,Submission
3,0,2,Kevin Mulhall,3,Lightweight,Decision
0,0,3,Mario Yamasaki,2,Flyweight,TKO
3,0,0,Kevin Mulhall,2,Lightweight,TKO
11,0,1,Mario Yamasaki,3,Lightweight,Submission
5,0,1,Raul Porrata,2,Bantamweight,Submission
12,20,3,Kevin Mulhall,3,Flyweight,Decision
9,1,1,Mario Yamasaki,3,Welterweight,Decision
3,0,0,Kevin Mulhall,3,Bantamweight,Decision
2,1,1,Raul Porrata,3,Lightweight,TKO
3,20,1,Raul Porrata,2,Light Heavyweight,TKO
1,0,1,Jerin Valel,5,Flyweight,Decision
7,0,2,John McCarthy,3,Welterweight,Decision
3,0,2,Yves Lavigne,3,Light Heavyweight,Decision
4,3,0,John McCarthy,3,Heavyweight,Decision
2,0,1,Kevin Dornan,2,Light Heavyweight,Submission
1,16,1,Yves Lavigne,1,Welterweight,Submission
3,19,1,Jerin Valel,3,Strawweight,Decision
5,0,0,Kevin Dornan,3,Bantamweight,Decision
1,1,2,John McCarthy,3,Lightweight,KO
7,0,4,Yves Lavigne,3,Bantamweight,Decision
4,0,2,Jerin Valel,1,Lightweight,TKO
3,0,2,Herb Dean,5,Featherweight,Decision
5,0,3,Kerry Hatley,3,Welterweight,Decision
1,15,0,Jacob Montalvo,3,Middleweight,Decision
2,0,0,Kerry Hatley,3,Featherweight,Decision
1,0,1,Herb Dean,3,Middleweight,Decision
3,0,2,Frank Collazo,3,Lightweight,Decision
2,14,4,Herb Dean,1,Lightweight,Submission
4,0,1,Kerry Hatley,1,Bantamweight,TKO
8,0,3,Frank Collazo,3,Middleweight,Decision
10,0,4,Jacob Montalvo,1,Flyweight,TKO
3,13,4,Herb Dean,1,Heavyweight,Submission
2,0,1,John Sharp,1,Middleweight,Submission
9,25,2,Steve Perceval,3,Heavyweight,Decision
6,0,0,John Sharp,2,Featherweight,Submission
1,15,2,Steve Perceval,3,Middleweight,Decision
6,1,0,Peter Hickmott,3,Lightweight,Submission
7,0,2,John Sharp,3,Flyweight,Decision
10,0,1,Peter Hickmott,1,Welterweight,TKO
4,15,6,John Sharp,2,Welterweight,KO
4,9,4,Steve Perceval,1,Featherweight,TKO
2,0,1,Peter Hickmott,3,Light Heavyweight,Decision
6,0,1,Herb Dean,5,Middleweight,Decision
3,1,1,Yves Lavigne,1,Bantamweight,KO
0,3,0,Yves Lavigne,3,Middleweight,Decision
1,0,2,Mario Yamasaki,3,Bantamweight,Decision
9,0,3,Herb Dean,3,Bantamweight,Submission
2,15,4,Chris Tognoni,3,Welterweight,Decision
1,0,7,Mario Yamasaki,3,Middleweight,Decision
6,0,5,Chris Tognoni,1,Bantamweight,KO
5,15,2,Mario Yamasaki,3,Middleweight,Decision
4,0,1,Chris Tognoni,1,Middleweight,NC
3,0,3,Herb Dean,3,Featherweight,TKO
3,0,2,Mario Yamasaki,1,Light Heavyweight,TKO
6,15,2,Yves Lavigne,1,Middleweight,KO
1,59,0,Herb Dean,1,Heavyweight,KO
4,0,2,Mario Yamasaki,3,Flyweight,Decision
7,1,0,Herb Dean,3,Lightweight,Decision
3,1,0,Mario Yamasaki,3,Bantamweight,Submission
7,9,1,Yves Lavigne,1,Lightweight,KO
4,1,5,Mark Smith,3,Light Heavyweight,Decision
2,8,2,Yves Lavigne,3,Bantamweight,Decision
4,2,3,Mark Smith,1,Light Heavyweight,No
0,0,3,Dan Miragliotta,2,Lightweight,KO
5,0,1,Keith Peterson,1,Lightweight,TKO
5,15,0,Dan Miragliotta,2,Welterweight,Submission
3,0,2,Gasper Oliver,2,Lightweight,TKO
4,1,3,Keith Peterson,3,Flyweight,TKO
0,1,0,Gasper Oliver,3,Featherweight,KO
0,0,1,Dan Miragliotta,3,Lightweight,Decision
4,1,2,Vitor Ribeiro,1,Bantamweight,TKO
7,0,1,Liam Kerrigan,3,Bantamweight,TKO
5,20,0,Vitor Ribeiro,1,Lightweight,TKO
0,0,1,Liam Kerrigan,3,Strawweight,Decision
1,0,1,Leon Roberts,1,Featherweight,TKO
4,0,1,Marc Goddard,2,Welterweight,Submission
6,0,1,Neil Hall,3,Flyweight,Decision
5,1,3,Marc Goddard,2,Lightweight,TKO
4,0,2,Leon Roberts,1,Light Heavyweight,KO
4,0,1,Neil Hall,3,Flyweight,Decision
4,14,2,Marc Goddard,2,Welterweight,TKO
2,1,1,Leon Roberts,3,Middleweight,Decision
11,0,0,Marc Goddard,1,Light Heavyweight,TKO
4,0,5,Neil Hall,1,Flyweight,Submission
1,0,1,John McCarthy,5,Welterweight,Decision
8,0,0,Herb Dean,1,Light Heavyweight,KO
5,0,1,John McCarthy,2,Featherweight,Submission
8,2,0,Herb Dean,3,Lightweight,Decision
1,0,3,Herb Dean,3,Lightweight,Decision
2,0,2,John McCarthy,3,Light Heavyweight,Decision
1,0,2,Herb Dean,3,Welterweight,Decision
5,10,3,John McCarthy,1,Featherweight,NC
4,0,0,Mike Beltran,3,Lightweight,Decision
2,14,1,Jason Herzog,3,Lightweight,Decision
5,0,1,Mike Beltran,3,Strawweight,Decision
,,,Jason Herzog,3,,Decision
0,0,1,Dan Miragliotta,5,Light Heavyweight,Decision
5,0,0,Keith Peterson,2,Lightweight,TKO
6,20,0,Kevin MacDonald,2,Light Heavyweight,TKO
1,1,3,Keith Peterson,1,Welterweight,KO
3,2,8,Dan Miragliotta,3,Heavyweight,TKO
2,0,1,Kevin MacDonald,1,Featherweight,Submission
3,0,1,Keith Peterson,3,Flyweight,Decision
3,1,3,Kevin MacDonald,3,Bantamweight,Decision
4,0,1,Dan Miragliotta,3,Middleweight,Decision
8,10,0,Keith Peterson,3,Bantamweight,Decision
1,0,0,John McCarthy,1,Lightweight,KO
14,0,2,Dan Miragliotta,1,Welterweight,TKO
0,15,1,John McCarthy,2,Middleweight,KO
2,0,0,Dan Miragliotta,3,Featherweight,TKO
2,1,3,Kevin Nix,3,Lightweight,Decision
3,0,2,Dan Miragliotta,1,Featherweight,Submission
0,1,6,John McCarthy,3,Welterweight,Decision
0,1,2,Dan Miragliotta,2,Lightweight,Submission
2,0,1,Kevin Nix,3,Bantamweight,Decision
,10,7,John McCarthy,1,Welterweight,Submission
6,0,2,Kevin Nix,3,Flyweight,Decision
7,0,4,John Sharp,4,Middleweight,TKO
1,0,4,Leon Roberts,1,Welterweight,TKO
3,15,3,John Sharp,3,Lightweight,Decision
5,5,3,Steve Perceval,3,Bantamweight,Decision
0,0,2,Leon Roberts,3,Welterweight,Decision
3,0,3,Thomas Fan,1,Welterweight,TKO
6,0,1,John Sharp,1,Bantamweight,Submission
3,1,1,Leon Roberts,1,Welterweight,Submission
5,12,0,Steve Perceval,3,N/A,Decision
3,1,1,Thomas Fan,3,Bantamweight,Decision
1,0,0,John McCarthy,5,Bantamweight,KO
5,0,3,Herb Dean,3,Lightweight,Decision
3,0,3,John McCarthy,2,Bantamweight,TKO
3,1,3,Herb Dean,2,Lightweight,TKO
1,10,1,Jason Herzog,2,Lightweight,Submission
2,16,2,Herb Dean,3,Middleweight,Decision
2,2,3,Steven Davis,2,Heavyweight,TKO
1,0,1,Jason Herzog,1,Lightweight,TKO
6,2,1,Herb Dean,3,Middleweight,Submission
1,6,1,Keith Peterson,1,Heavyweight,TKO
7,9,0,Mario Yamasaki,1,Heavyweight,KO
3,0,4,Herb Dean,2,Lightweight,TKO
8,0,1,Mario Yamasaki,2,Flyweight,Submission
7,10,0,Herb Dean,3,Lightweight,TKO
4,0,3,Keith Peterson,3,Middleweight,Decision
1,1,0,Mario Yamasaki,3,Flyweight,Decision
4,0,2,Herb Dean,3,Featherweight,Decision
0,23,0,Jerin Valel,1,Heavyweight,KO
4,0,1,Mario Yamasaki,3,Lightweight,Decision
6,0,3,Jerin Valel,3,Lightweight,Decision
3,0,1,Mario Yamasaki,1,Welterweight,KO
6,1,3,Jerin Valel,3,Bantamweight,Decision
3,20,6,Fernando Yamasaki,1,Strawweight,Submission
1,10,2,Mario Yamasaki,1,Featherweight,Submission
1,1,1,Fernando Yamasaki,2,Welterweight,KO
7,15,2,Mario Yamasaki,3,Lightweight,Decision
6,0,1,Fernando Yamasaki,3,Welterweight,Decision
1,0,3,Jerin Valel,2,Bantamweight,Submission
2,13,2,Leon Roberts,2,Heavyweight,KO
10,0,3,Steve Perceval,1,Lightweight,TKO
5,0,1,Wolf Menninger,3,Welterweight,Decision
0,0,5,Jerin Valel,3,Bantamweight,Decision
7,1,2,Jerin Valel,3,Welterweight,Decision
3,0,0,Steve Perceval,1,Flyweight,TKO
6,0,2,Leon Roberts,3,Bantamweight,Decision
5,0,0,Wolf Menninger,2,Featherweight,Submission
0,0,4,Leon Roberts,1,Welterweight,KO
3,0,4,Jerin Valel,3,Bantamweight,Decision
2,1,2,Steve Perceval,2,Lightweight,TKO
7,0,4,Wolf Menninger,3,Featherweight,Decision
5,0,0,Herb Dean,2,Flyweight,Submission
1,0,1,John McCarthy,3,Lightweight,Decision
1,10,1,Herb Dean,1,Featherweight,TKO
2,0,1,John McCarthy,3,Middleweight,TKO
6,1,1,Jason Herzog,3,Bantamweight,TKO
2,1,1,Chris Tognoni,1,Bantamweight,KO
2,0,3,Herb Dean,3,Lightweight,Decision
3,0,1,Jason Herzog,3,Welterweight,Decision
3,1,5,Chris Tognoni,3,Welterweight,Decision
8,0,1,Jason Herzog,3,Lightweight,Decision
6,0,5,Chris Tognoni,2,Bantamweight,Submission
3,1,2,Herb Dean,3,Welterweight,TKO
2,0,4,Dan Miragliotta,3,Bantamweight,Decision
1,1,2,Cyril Desjardins,3,Lightweight,Decision
1,0,5,Brad Jardine,3,Middleweight,Decision
7,1,1,Herb Dean,3,Welterweight,Decision
4,0,1,Cyril Desjardins,1,Bantamweight,Submission
5,0,4,Dan Miragliotta,3,Lightweight,Decision
3,1,2,Brad Jardine,2,Lightweight,Submission
0,0,1,Herb Dean,3,Lightweight,Decision
7,0,2,Cyril Desjardins,3,Flyweight,Decision
2,1,5,Dan Miragliotta,1,Welterweight,KO
6,0,2,Brad Jardine,1,Bantamweight,NC
4,0,1,Marc Goddard,5,Welterweight,Decision
9,0,3,Kristian Hacklou,1,Featherweight,KO
0,0,6,Grant Waterman,1,Light Heavyweight,TKO
2,0,4,Bobby Rehman,1,Featherweight,KO
6,0,0,Marc Goddard,3,Middleweight,Decision
2,0,1,Grant Waterman,3,Welterweight,Decision
7,0,3,Kristian Hacklou,3,Featherweight,Decision
5,11,2,Marc Goddard,3,Welterweight,Decision
6,1,1,Grant Waterman,3,Middleweight,Decision
1,0,1,Kristian Hacklou,1,Lightweight,TKO
8,0,0,Bobby Rehman,1,Featherweight,TKO
1,0,1,Marc Goddard,5,Featherweight,Decision
5,0,0,Mario Yamasaki,3,Light Heavyweight,Decision
7,0,1,Marc Goddard,2,Light Heavyweight,TKO
4,0,2,Osiris Maia,3,Featherweight,Decision
4,1,2,Mario Yamasaki,3,Lightweight,Decision
4,0,4,Eduardo Herdy,3,Welterweight,TKO
2,16,4,Mario Yamasaki,2,Welterweight,Submission
3,10,1,Marc Goddard,1,Flyweight,Submission
2,10,2,Osiris Maia,3,Featherweight,Decision
4,0,0,Eduardo Herdy,1,Lightweight,Submission
11,1,3,Mario Yamasaki,1,Lightweight,Submission
4,0,3,John Sharp,2,Middleweight,TKO
6,24,0,Leon Roberts,2,Heavyweight,TKO
12,1,2,John Sharp,2,Lightweight,TKO
14,0,0,Herb Dean,1,Light Heavyweight,Submission
7,0,1,Leon Roberts,1,Middleweight,KO
8,0,3,John Sharp,3,Flyweight,KO
1,0,1,Herb Dean,1,Welterweight,TKO
4,0,2,Leon Roberts,1,Middleweight,Submission
1,0,2,John Sharp,1,Bantamweight,KO
5,0,1,Herb Dean,2,Middleweight,Submission
3,0,1,Leon Roberts,2,Lightweight,TKO
2,0,2,Mario Yamasaki,1,Light Heavyweight,KO
9,1,1,Keith Peterson,3,Welterweight,Decision
9,15,1,Mario Yamasaki,3,Middleweight,Decision
9,15,4,Wernei Cardoso,3,Welterweight,Decision
3,1,0,Keith Peterson,3,Strawweight,Decision
4,2,,Mario Yamasaki,3,Featherweight,Decision
6,0,2,Keith Peterson,1,Middleweight,KO
4,15,0,Wernei Cardoso,1,Welterweight,Submission
8,0,3,Mario Yamasaki,3,Bantamweight,Decision
1,16,1,Keith Peterson,3,Welterweight,Submission
3,20,6,Herb Dean,2,Heavyweight,TKO
6,0,0,John McCarthy,1,Welterweight,Submission
4,0,2,Mario Yamasaki,1,Featherweight,Submission
,10,5,John McCarthy,1,Welterweight,TKO
3,0,2,Herb Dean,1,Welterweight,Submission
,8,0,Mario Yamasaki,3,Featherweight,Decision
,1,2,John McCarthy,3,Bantamweight,Decision
4,0,3,Herb Dean,2,Bantamweight,TKO
4,0,1,Mario Yamasaki,3,Featherweight,TKO
,0,1,John McCarthy,2,Bantamweight,Submission
,35,0,Herb Dean,3,Welterweight,Decision
2,0,1,Dan Miragliotta,5,Featherweight,Submission
0,0,1,Mario Yamasaki,3,Lightweight,Decision
7,0,0,Jacob Montalvo,3,Flyweight,Decision
9,0,1,Kerry Hatley,1,Heavyweight,KO
4,0,1,Jacob Montalvo,3,Flyweight,Decision
5,4,2,Mario Yamasaki,3,Lightweight,Decision
,4,2,Kerry Hatley,3,Heavyweight,Decision
5,0,3,Dan Miragliotta,3,Middleweight,Decision
3,0,7,Jacob Montalvo,3,Lightweight,Decision
7,0,0,Dan Miragliotta,1,Lightweight,Submission
3,2,1,Kerry Hatley,3,Strawweight,TKO
2,2,0,Mario Yamasaki,1,Featherweight,TKO
1,0,2,Herb Dean,5,Welterweight,Decision
5,2,0,John McCarthy,2,Lightweight,Submission
1,2,3,Mario Yamasaki,1,Heavyweight,TKO
5,12,2,Herb Dean,1,Heavyweight,KO
1,0,4,John McCarthy,2,Lightweight,Submission
2,0,2,Mario Yamasaki,2,Bantamweight,Submission
5,1,3,Herb Dean,2,Middleweight,KO
,4,4,John McCarthy,3,Light Heavyweight,Decision
1,1,1,Mark Smith,1,Bantamweight,TKO
6,10,4,Mario Yamasaki,3,Flyweight,Decision
5,1,1,Mark Smith,3,Featherweight,Decision
5,0,4,Yves Lavigne,3,Strawweight,Submission
3,0,2,Herb Dean,3,Featherweight,Decision
3,13,3,John McCarthy,2,Lightweight,NC
2,0,0,Yves Lavigne,1,Lightweight,Submission
2,0,0,Herb Dean,3,Strawweight,Decision
2,5,0,John McCarthy,2,Strawweight,Submission
9,1,0,Yves Lavigne,3,Strawweight,Decision
1,1,4,Herb Dean,3,Strawweight,Decision
6,0,3,Kim Winslow,3,Strawweight,Decision
9,1,0,John McCarthy,1,Strawweight,Submission
7,0,0,Kim Winslow,3,Strawweight,Decision
2,6,0,Herb Dean,5,Heavyweight,Decision
1,0,3,Jason Herzog,3,Lightweight,Decision
8,8,7,John McCarthy,1,Heavyweight,KO
1,3,1,Herb Dean,1,Heavyweight,TKO
1,0,3,Al Guinee,3,Strawweight,Decision
3,0,2,Jason Herzog,3,Flyweight,Submission
1,0,3,John McCarthy,1,Welterweight,TKO
4,0,0,Herb Dean,1,Lightweight,Submission
4,0,4,Herb Dean,3,Lightweight,TKO
8,0,3,Al Guinee,3,Lightweight,Decision
2,11,2,Jason Herzog,3,Flyweight,Decision
0,1,0,Jason Herzog,1,Bantamweight,Submission
5,0,1,Jerin Valel,1,Middleweight,TKO
3,0,1,Mario Yamasaki,3,Bantamweight,Submission
10,20,1,Mario Yamasaki,3,Light Heavyweight,Decision
2,0,2,Jerin Valel,3,Lightweight,TKO
5,0,2,Mario Yamasaki,1,Welterweight,TKO
6,0,1,Eduardo Herdy,2,Middleweight,TKO
6,0,1,Fernando Yamasaki,1,Light Heavyweight,TKO
,0,2,Osiris Maia,2,Featherweight,Submission
0,0,2,Jerin Valel,3,Featherweight,Decision
6,1,4,Osiris Maia,2,Bantamweight,Submission
5,0,1,Eduardo Herdy,3,Welterweight,Decision
9,0,2,Fernando Yamasaki,1,Middleweight,TKO
8,0,5,Herb Dean,5,Light Heavyweight,Decision
5,0,0,John McCarthy,3,Lightweight,Decision
8,0,1,Yves Lavigne,3,Middleweight,Decision
6,0,2,Herb Dean,3,Flyweight,Decision
2,15,1,John McCarthy,3,Welterweight,NC
6,0,1,Yves Lavigne,2,Lightweight,KO
6,0,3,Herb Dean,3,Bantamweight,TKO
,7,3,John McCarthy,1,Heavyweight,KO
1,10,3,Chris Tognoni,3,Lightweight,Decision
4,15,1,Yves Lavigne,3,Welterweight,Decision
13,8,3,Chris Tognoni,3,Bantamweight,Decision
9,0,1,Herb Dean,2,Featherweight,TKO
0,0,2,Yves Lavigne,3,Lightweight,Decision
1,1,0,Herb Dean,1,Middleweight,TKO
3,0,1,Kevin MacDonald,3,Lightweight,Decision
0,0,3,Yves Lavigne,3,Welterweight,Decision
3,1,4,Herb Dean,1,Welterweight,TKO
3,0,2,Kevin MacDonald,3,Lightweight,Decision
5,0,1,Gary Forman,3,Flyweight,Decision
0,0,2,Bryan Miner,3,Lightweight,TKO
3,0,1,Kevin MacDonald,3,Featherweight,Submission
3,0,4,Gary Forman,3,Light Heavyweight,TKO
5,0,1,Bryan Miner,3,Flyweight,Decision
3,0,2,Marc Goddard,1,Light Heavyweight,TKO
15,1,0,Leon Roberts,1,Middleweight,TKO
1,0,0,Marc Goddard,3,Light Heavyweight,Decision
4,0,0,Neil Hall,1,Featherweight,KO
5,1,1,Leon Roberts,3,Welterweight,Decision
0,15,2,Bobby Rehman,1,Welterweight,KO
1,1,2,Kevin Sataki,1,Featherweight,TKO
11,2,4,Marc Goddard,1,Light Heavyweight,Submission
1,0,0,Leon Roberts,2,Lightweight,KO
,,,Neil Hall,3,,Decision
8,7,4,Bobby Rehman,3,Heavyweight,Decision
6,1,1,Kevin Sataki,3,Flyweight,Decision
8,15,1,John McCarthy,5,Middleweight,NC
9,0,0,Herb Dean,3,Welterweight,Decision
3,0,2,Marc Goddard,2,Lightweight,TKO
0,20,2,John McCarthy,2,Middleweight,TKO
6,0,1,Herb Dean,2,Welterweight,KO
6,0,1,Marc Goddard,3,Bantamweight,Decision
4,19,1,Mark Smith,1,Middleweight,TKO
6,1,3,John McCarthy,3,Flyweight,Decision
0,0,1,Mark Smith,3,Middleweight,Decision
2,20,0,Marc Goddard,3,Middleweight,Decision
7,2,3,Mark Smith,1,Middleweight,TKO
2,15,5,Herb Dean,4,Lightweight,Submission
7,0,2,Adam Martinez,3,Featherweight,Decision
6,1,5,Herb Dean,3,Welterweight,Submission
11,20,1,Tom Johnson,3,Middleweight,Decision
9,0,3,Tim Mills,3,Lightweight,Decision
12,0,3,Adam Martinez,3,Flyweight,Submission
5,0,0,Don Thais,3,Lightweight,Decision
1,0,2,Tim Mills,2,Featherweight,TKO
4,0,3,Tom Johnson,3,Flyweight,Decision
2,0,0,Don Thais,2,Lightweight,Submission
0,2,1,Mario Yamasaki,1,Heavyweight,KO
0,0,1,Leon Roberts,3,Lightweight,Decision
1,0,1,Mario Yamasaki,1,Middleweight,KO
4,1,0,Leon Roberts,3,Lightweight,Decision
0,1,3,Mario Yamasaki,3,Bantamweight,Decision
5,1,1,Wernei Cardoso,3,Welterweight,Decision
14,20,4,Camila Albuquerque,1,Bantamweight,Submission
2,2,5,Wernei Cardoso,1,Welterweight,KO
1,20,2,Leon Roberts,1,Bantamweight,KO
2,0,3,Camila Albuquerque,3,Bantamweight,Decision
9,0,3,Mario Yamasaki,3,Lightweight,Decision
5,0,0,John McCarthy,1,Bantamweight,Submission
7,0,1,Herb Dean,3,Bantamweight,Decision
8,0,1,Jerin Valel,2,Welterweight,Submission
6,1,0,John McCarthy,1,Welterweight,KO
1,0,2,Herb Dean,1,Lightweight,Submission
0,15,1,Jerin Valel,1,Welterweight,TKO
11,0,3,John McCarthy,2,Bantamweight,NC
5,0,0,Herb Dean,1,Welterweight,TKO
7,13,1,Jerin Valel,2,Heavyweight,TKO
1,1,2,John McCarthy,3,Lightweight,Decision
,0,0,Herb Dean,3,Featherweight,Decision
3,0,0,Dan Miragliotta,5,Lightweight,Decision
0,0,5,Don Turnage,2,Strawweight,KO
2,0,3,Kerry Hatley,3,Welterweight,Decision
4,8,5,Herb Dean,3,Heavyweight,Decision
6,0,1,Herb Dean,3,Flyweight,Decision
0,0,1,Dan Miragliotta,2,Lightweight,KO
5,0,2,Kerry Hatley,2,Middleweight,TKO
4,0,2,Don Turnage,2,Lightweight,Submission
,5,1,Dan Miragliotta,3,Heavyweight,TKO
4,0,1,Kerry Hatley,2,Flyweight,TKO
2,1,1,Herb Dean,1,Lightweight,KO
10,0,1,Don Turnage,2,Bantamweight,TKO
6,0,1,John McCarthy,5,Welterweight,Decision
7,0,1,Mario Yamasaki,1,Welterweight,Submission
9,1,0,John McCarthy,2,Lightweight,Submission
8,1,2,Mario Yamasaki,1,Bantamweight,TKO
2,0,1,Osiris Maia,3,Lightweight,Submission
3,0,3,Eduardo Herdy,1,Featherweight,Submission
5,0,2,John McCarthy,3,Lightweight,Decision
3,0,4,Osiris Maia,1,Featherweight,KO
3,15,2,Eduardo Herdy,2,Welterweight,NC
3,0,2,Mario Yamasaki,3,Lightweight,Decision
10,0,0,Eduardo Herdy,1,Lightweight,Submission
3,0,2,Osiris Maia,3,Flyweight,KO
3,0,2,Dan Miragliotta,1,Featherweight,TKO
3,0,4,Keith Peterson,3,Lightweight,Decision
2,1,3,Dan Miragliotta,3,Lightweight,Decision
0,2,2,Keith Peterson,1,Bantamweight,TKO
5,0,1,Mike King,3,Featherweight,Decision
4,1,1,Todd McGovern,1,Lightweight,KO
1,1,2,Keith Peterson,3,Bantamweight,Decision
5,15,5,Dan Miragliotta,3,Welterweight,Decision
,9,0,Mike King,1,Heavyweight,TKO
,24,1,Todd McGovern,3,Middleweight,Decision
5,31,0,Leon Roberts,3,Heavyweight,TKO
3,0,2,Marc Goddard,3,Light Heavyweight,Decision
5,0,1,Grant Waterman,3,Welterweight,Decision
5,1,1,Lukasz Bosacki,1,Strawweight,Submission
10,0,5,Grant Waterman,1,Welterweight,KO
4,1,1,Marc Goddard,3,Middleweight,Decision
5,15,1,Marco Goddard,3,Welterweight,Decision
9,0,1,Leon Roberts,3,Featherweight,Decision
2,11,5,Marc Goddard,3,Heavyweight,Decision
1,0,2,Grant Waterman,2,Strawweight,Submission
1,0,0,Leon Roberts,2,Lightweight,TKO
5,10,3,Lukasz Bosacki,3,Bantamweight,Decision
6,0,2,Keith Peterson,2,Middleweight,Submission
7,1,3,Dan Miragliotta,1,Middleweight,Submission
8,0,4,Gasper Oliver,3,Featherweight,Submission
10,0,0,Vitor Ribeiro,3,Strawweight,Decision
6,0,2,Vitor Ribeiro,3,Lightweight,Decision
3,0,1,Dan Miragliotta,1,Light Heavyweight,KO
4,0,1,Liam Kerrigan,3,Light Heavyweight,TKO
6,0,0,Gasper Oliver,3,Bantamweight,Submission
3,1,2,Keith Peterson,3,Welterweight,Submission
0,0,2,Dan Miragliotta,1,Featherweight,TKO
4,20,2,Liam Kerrigan,3,Light Heavyweight,Decision
4,0,2,Yves Lavigne,5,Flyweight,Submission
2,1,0,Marc Goddard,3,Light Heavyweight,Decision
4,0,0,Jerin Valel,3,Middleweight,Decision
3,0,4,Philippe Chartier,1,Lightweight,TKO
12,0,1,Yves Lavigne,1,Bantamweight,TKO
2,0,1,Marc Goddard,3,Welterweight,Decision
1,0,0,Jerin Valel,2,Bantamweight,Submission
3,1,2,Philippe Chartier,3,Lightweight,Decision
